scenario,scenario_label,rep,u_mean,u_sd,u_skew,u_excess_kurtosis,u_q01,u_q05,u_q50,u_q95,u_q99,contam_share
N2,N2 Extreme t3 tails,4816,-0.03203591980134165,0.9149130565082988,0.019840938447109407,3.8598361794127056,-2.9600695942940147,-1.2731543766586928,-0.054358707937410454,1.3626249433583528,2.700739440255174,
N3,N3 One-sided contamination,4816,-0.025973683237759823,0.9130466329571604,3.5825999633135335,20.385698022725176,-1.472773325091516,-0.9944238414910427,-0.12473081305217495,0.9127067399644684,5.470973630832868,0.016
N0,N0 Normal,4817,0.03482359589847087,0.9923930637888836,0.0848296097308023,-0.15663493218102653,-2.1769648272906306,-1.5345106440571388,0.014249287858691916,1.8045717072711909,2.303675967682752,
N1,N1 Severe skewness,4817,0.03834678571412065,1.0102335545545693,2.2896582201798545,6.277600817346785,-0.7071040947065329,-0.7058818566295849,-0.35685090180917695,2.2978004213743963,3.829807166764247,
N2,N2 Extreme t3 tails,4817,0.0185369781478636,0.917493557899504,0.03966793337488377,15.055544472837262,-2.6547632698418613,-1.2256254931572967,0.06682711888418917,1.2082678421506003,2.2090064431341063,
N3,N3 One-sided contamination,4817,0.01835817689868111,1.094852631517172,3.4448297104080425,15.891230071179226,-1.5743559029332421,-1.09036360287393,-0.10171700710593323,0.9684542150696953,5.646620864350896,0.026
N0,N0 Normal,4818,0.055781351794959806,0.9919953800486206,0.06812074577848416,-0.3762642435162906,-1.931073562589781,-1.5133307294498057,0.08645117353732752,1.692487165419186,2.3423880000066375,
N1,N1 Severe skewness,4818,0.06101598235803047,1.036721068643037,2.6254066480261744,9.197074537909307,-0.7070356842367226,-0.7038711522478059,-0.31954040284927904,1.8704196711117667,4.663481513962857,
N2,N2 Extreme t3 tails,4818,-0.000299243719257845,1.000564099751936,-0.45368721948985125,7.274251277724192,-2.7253101368300925,-1.4961349780201492,-0.013071459819458401,1.4964480023189588,2.6998700470516206,
N3,N3 One-sided contamination,4818,0.028279720676953397,1.0365191543767092,3.7497157627302764,19.53957143931558,-1.415844500546613,-0.9680435613794867,-0.03759998277904878,0.9293051474417918,5.732832343679485,0.022
N0,N0 Normal,4819,0.013359444095550038,1.0455196556768422,-0.007317817748549068,-0.24097553933499416,-2.360910541061631,-1.7210828523288246,0.0029709611474446136,1.773371314202166,2.4362474816484174,
N1,N1 Severe skewness,4819,-0.029870750484318243,0.9069571252171504,2.2656803938341428,7.053499820869899,-0.706977712431938,-0.7055608542375542,-0.397174918382491,1.9892330171586303,3.1956014094687375,
N2,N2 Extreme t3 tails,4819,0.02622482100447009,1.0019335072909443,-1.4802173477978013,16.767005604437617,-2.5574696971446125,-1.4030876414563298,-0.0015248343316144148,1.5116985445955375,2.3996812844126367,
N3,N3 One-sided contamination,4819,-0.03474015107238029,0.9112349208761719,3.363180071635288,20.02535839668913,-1.4698440320319255,-1.124173856242941,-0.10104146670859294,0.9348947193609461,5.262157380842534,0.014
N0,N0 Normal,4820,-0.042906642982875894,0.9810927022177971,-0.22909790973316285,0.06512347169002242,-2.611928316976872,-1.602126462083169,0.016581332845718486,1.5989526963262526,2.0214648396515997,
N1,N1 Severe skewness,4820,0.007364881157531638,1.0283410734752785,3.0917574640387353,14.607157923071412,-0.7070029319596263,-0.7049424586557592,-0.358490486247863,1.980651578354592,4.112353765022655,
N2,N2 Extreme t3 tails,4820,-0.0413117196953462,0.9160214084171638,-0.16107296067122182,4.168501589786512,-2.954600881236784,-1.4882253064089308,-0.01298164620831558,1.336008960865698,2.5881982268510235,
N3,N3 One-sided contamination,4820,-0.08312095217558062,0.8869321745415614,3.5859352337046775,23.147517786300895,-1.5943551446801647,-1.120312275231837,-0.16408221668780498,0.8838352118259889,5.165454289609515,0.012
N0,N0 Normal,4821,0.008057459795658431,1.0275954883020064,0.00896881657747283,-0.11014637029798546,-2.3732871141977916,-1.6560922283678607,0.0548711086682574,1.6689350923267794,2.635627086833887,
N1,N1 Severe skewness,4821,-0.026183291310352495,0.9134486597976725,2.6434165871166604,9.87536777082209,-0.7068200983636479,-0.7036029959571036,-0.3614771467669826,1.7160967749344402,2.968377703209659,
N2,N2 Extreme t3 tails,4821,-0.06835656467429589,1.0567559744956294,1.5816120626705215,30.637145745173036,-2.715896202644211,-1.6561959872671557,-0.047045271977064006,1.069843645832104,2.2825708083879626,
N3,N3 One-sided contamination,4821,0.0008679020693664957,0.9052314671791796,3.684601685780826,22.68158367836575,-1.4345516023975193,-0.9991742092558558,-0.08358184678341891,0.9567737758801731,5.447867997132106,0.014
N0,N0 Normal,4822,0.02886001092213136,1.0231601346507726,0.1282321859682898,0.6053443137092103,-2.3107958526132637,-1.5342502818608916,0.034820521626955064,1.7524309787435526,2.4958301454388954,
N1,N1 Severe skewness,4822,-0.03011239142811657,1.0195120173964163,2.9501778277352324,11.434093381656703,-0.7069779795753609,-0.7038900285801106,-0.4602442575292853,1.9848976372751017,4.182941056410051,
N2,N2 Extreme t3 tails,4822,-0.013254475572562615,0.7689013809594043,0.007672490527894013,2.6934670319711618,-2.229553685319452,-1.2229702077882993,-0.01395411493982655,1.1142447206794177,1.9229496439065492,
N3,N3 One-sided contamination,4822,0.03999355177192805,1.0600849053633326,3.546565510945754,17.797160561486933,-1.5916034447058194,-1.041152798090436,-0.07967209762046473,1.0274537517985538,5.770104625571486,0.022
N0,N0 Normal,4823,-0.08431416463952324,1.0198521078711715,0.02872258042858581,-0.18660919148269572,-2.345093247430126,-1.7118481928348124,-0.10480191171566247,1.6900769288676223,2.240518185052277,
N1,N1 Severe skewness,4823,-0.04671048671402163,0.8940641260347562,2.5730614631263276,9.018343691212376,-0.7068440892275495,-0.7043090264370606,-0.40323724093243857,1.7679677999642356,3.328880091619906,
N2,N2 Extreme t3 tails,4823,-0.041960185193238395,1.0007336893117527,0.33240386896502694,13.281648736784156,-2.4680695203536818,-1.3382628770460698,-0.04292050219647202,1.2081496643220517,2.847915579744682,
N3,N3 One-sided contamination,4823,-0.09211783609073755,0.877139891218581,3.7715720127038748,24.309706562559484,-1.389330545871269,-1.1062383583267712,-0.17427571484081542,0.88738671773738,4.79256232532407,0.012
N0,N0 Normal,4824,-0.014452327564543389,0.96976800828173,0.07668496557145138,-0.11432686218165955,-2.025971586985555,-1.621402343543336,-0.012536041624309109,1.5324823777433945,2.420431170400342,
N1,N1 Severe skewness,4824,-0.024113370717237514,0.9209938733253995,2.107700411477522,4.7310432723964935,-0.7069467985779316,-0.7050982259880051,-0.3958561598156276,2.052060697030926,3.422471995887095,
N2,N2 Extreme t3 tails,4824,0.014527004244520468,0.8858412725516736,-0.06634849176422762,5.801838017837017,-2.776449366182167,-1.2473663388514091,-0.0006275752560517375,1.3673216608821317,2.2786312727917974,
N3,N3 One-sided contamination,4824,-0.015804345065148846,0.9600743553150115,3.671798402765609,20.286333766902956,-1.4411863591820047,-1.08988841084377,-0.09824814192307457,0.9400085356160958,5.548895706514717,0.018
N0,N0 Normal,4825,0.04769646926352449,1.0213226279238654,-0.15325667285028913,-0.23539583676510256,-2.120044251064185,-1.6891337857827227,0.08451711772581762,1.6068016514115735,2.152826777043413,
N1,N1 Severe skewness,4825,-0.03723584904447866,0.9336288799016791,2.7228309384150204,10.982279231974069,-0.7068138433629891,-0.7056042455202236,-0.3744662150072583,1.929476161536993,3.055684039678796,
N2,N2 Extreme t3 tails,4825,0.04795233891241504,0.8584005329601383,0.2795107528176935,2.800945228424606,-2.284046352548026,-1.288165379915689,0.06657575952525444,1.2517732376253596,2.948664886314622,
N3,N3 One-sided contamination,4825,0.049605716844632636,1.1069431895367818,3.557612358928403,16.234448225349563,-1.4676498624398033,-1.0674654219748547,-0.09684353197616814,1.0042628463079994,5.571698225271094,0.028
N0,N0 Normal,4826,0.04237020737969306,1.0414327880445455,-0.18569296367841043,-0.18113846789672605,-2.3838556854120467,-1.6902366656356758,0.08698939952224091,1.622665968598892,2.243632313683432,
N1,N1 Severe skewness,4826,-0.03553700871598902,1.0569094451533039,3.06213424422845,11.507045178336794,-0.7070773988717736,-0.7047244191387566,-0.4333475353839926,1.959601018185281,4.410426402008348,
N2,N2 Extreme t3 tails,4826,-0.008201117099720115,0.8586058286162485,1.1842306794476112,15.853410958446144,-2.1486781693314034,-1.1139514921510958,-0.015885062313756883,1.2422638422809251,1.9917138663408176,
N3,N3 One-sided contamination,4826,0.041623533862363137,1.0332190086296729,3.6434665192557967,19.528635645436943,-1.4539838320633214,-1.0391698471323199,-0.06309921241703285,1.026971103067128,5.613835551319581,0.02
N0,N0 Normal,4827,-0.05133849494011008,0.9943148017375542,0.013626154615802334,0.18150822056737148,-2.3812329092675384,-1.6768079603074588,-0.05802437029651146,1.631107388163216,2.3622297042505402,
N1,N1 Severe skewness,4827,-0.08052672531004071,0.82796845882755,2.069653513496097,4.373962127996758,-0.7069336822312927,-0.7037278644611352,-0.4105351097036521,1.7840125737199088,2.998432318538159,
N2,N2 Extreme t3 tails,4827,0.009223441976110575,1.017076649256138,0.7152839667611074,10.247003841664062,-2.2414614068782637,-1.5611838458728828,0.006282248162349258,1.4738835804978694,2.850797711289341,
N3,N3 One-sided contamination,4827,0.02222371354788067,1.0077498231101305,3.5066737048439465,17.395323551353208,-1.3942262690942664,-1.0286277013262417,-0.08186032151059677,0.9632154365767504,5.6257132775705925,0.022
N0,N0 Normal,4828,0.07204158387757391,1.0001762746854208,0.007959788446150086,-0.09234436982383576,-2.1977557967122556,-1.6106918114091164,0.09588319264512435,1.7097519433721395,2.2686141528813217,
N1,N1 Severe skewness,4828,0.030948467142815402,1.0797161061732425,2.808029469262291,9.329844093572119,-0.7066494498287156,-0.7024438099747919,-0.3542863286023356,2.458660669641146,4.546277166400274,
N2,N2 Extreme t3 tails,4828,-0.020241272754085785,0.8901526349475515,0.41099487587887557,4.239606786350965,-2.6753775594351024,-1.3175076426810244,-0.06696995173187481,1.2313072209194325,2.7574218902699865,
N3,N3 One-sided contamination,4828,-0.007599068471153581,1.039410269918343,3.8139461911556936,19.805326976097522,-1.4554332347284717,-1.0707397274939368,-0.12234801326274192,0.8644684977378764,5.925500079649433,0.022
N0,N0 Normal,4829,0.0734751014368317,0.9807328449680028,0.04567818889105981,-0.21075673907672643,-2.0267798900225866,-1.557688149199384,0.09010937186373855,1.7102508964656846,2.3393535622395984,
N1,N1 Severe skewness,4829,-0.03892636285024885,0.9266106470868459,2.7093739588290173,9.85973352330865,-0.706904941410301,-0.7039938163160044,-0.3796685710782054,1.862856807058827,3.51832335649483,
N2,N2 Extreme t3 tails,4829,0.06080064130045429,1.0527859822683412,1.9685755133958571,12.19103025425661,-2.2154438277761472,-1.301883488735198,-0.029109801926167425,1.4346041556046965,3.7873498568300064,
N3,N3 One-sided contamination,4829,0.018074232447711204,1.0512859803682149,3.8929476263699416,20.320840080525873,-1.4078109417278741,-0.9562525949568784,-0.1731731713316119,0.9479052683319833,5.602250526907683,0.022
N0,N0 Normal,4830,-0.04248807518175761,0.9910317391886018,0.06446074986200778,-0.28650699942285174,-2.2183473893881356,-1.650610737465868,-0.0241546425237779,1.5670661600289897,2.0842386168779092,
N1,N1 Severe skewness,4830,0.053799440801763125,1.0101034496310697,2.169378811424544,5.233386717716254,-0.7069369819812636,-0.7013397021639132,-0.34342010966527803,2.032799110039624,3.769464297255077,
N2,N2 Extreme t3 tails,4830,-0.06875050966791836,1.0273876147987406,1.213891560358215,16.262259602948724,-2.6193752645593986,-1.6493454983743518,-0.08760996864891443,1.3228506784200023,3.0554069088055993,
N3,N3 One-sided contamination,4830,0.10072206507078502,1.212614260303689,3.3817234426308085,14.541395372281745,-1.5770488810877588,-1.0691369113168205,-0.0710605133590192,1.1934398501407424,6.188787048321867,0.032
N0,N0 Normal,4831,0.005008400285815032,0.9500816922671036,-0.05082498218100838,-0.13232961689888523,-2.2995312395628296,-1.5332424361140962,-0.008622547407530611,1.530684407977955,2.238317566802753,
N1,N1 Severe skewness,4831,0.04028353575968893,1.1030597303404868,2.799439887625409,10.622696631105534,-0.7068923174780192,-0.7013107866698836,-0.3990490116371429,2.2651476585411725,4.023919618952565,
N2,N2 Extreme t3 tails,4831,-0.038951238983243666,0.9611246575447253,-1.7996278975856366,18.082288340850226,-2.7944885260099563,-1.4572480620063963,-0.01211780605004842,1.3617243049348917,2.3090589618464112,
N3,N3 One-sided contamination,4831,0.08985655573469076,1.1776816094312719,3.4350853060202975,14.751939302472543,-1.490162346316062,-1.1150623786284035,-0.052321365669433066,1.089370447339108,5.701866973577469,0.032
N0,N0 Normal,4832,-0.05197973088855541,0.9575717584657478,0.028098757617175806,-0.15626165801643577,-2.3096851733738486,-1.5888385063967376,-0.021989459607191474,1.5914562287985181,2.0661770002258937,
N1,N1 Severe skewness,4832,0.008749846122261247,1.0041732118773745,2.4757138867733217,7.447254039304877,-0.7069399100202699,-0.7041336527932831,-0.41951231370830433,1.833316271275377,4.268755337434679,
N2,N2 Extreme t3 tails,4832,-0.04120062986378554,1.2748946738379427,4.755787563110341,70.8067339205677,-3.542016192438366,-1.4439910750026244,-0.06626258111073416,1.310923672169269,2.603551591435026,
N3,N3 One-sided contamination,4832,0.025100222211521892,1.0516221228547349,3.651060592190176,17.246212953537093,-1.3320027203964118,-1.0312114602260694,-0.09593511433097032,0.9742135373181914,5.685148555999677,0.026
N0,N0 Normal,4833,0.05066255705107151,0.9645251462491724,0.12826192057557137,0.07137919374407575,-2.1463230523530896,-1.513916949744293,0.05973771291412973,1.6609171337688875,2.398379417433261,
N1,N1 Severe skewness,4833,-0.0478798318236298,0.8936139863988435,2.3729345918249654,6.588234728298993,-0.7069148146282765,-0.7027074103988383,-0.3788099687116561,1.849300992909342,3.541863253459891,
N2,N2 Extreme t3 tails,4833,-0.034951144938558304,0.8061801875054071,-0.7223094705814136,5.0528243728846824,-2.4487925940275987,-1.2865237676906642,-0.03083525269671608,1.175374738119606,1.756993947129861,
N3,N3 One-sided contamination,4833,-0.033965037292897605,0.9477069940166771,3.5316847285618005,18.92760585297132,-1.3504856824087332,-1.0852013585221532,-0.14385889546880395,0.9653334449296472,5.266415753833534,0.018
N0,N0 Normal,4834,-0.005758169176771482,0.9869682509553895,0.08473549343170098,-0.2775079478561846,-2.053334411787042,-1.6160005661562797,0.008405613701847022,1.6585197699520455,2.3280418763139794,
N1,N1 Severe skewness,4834,0.03330377548312682,0.9885765638293248,2.2332318613774746,5.7978530656657625,-0.7062113619836458,-0.7019838421269059,-0.3889185474879826,2.1718385895097705,4.425095597321874,
N2,N2 Extreme t3 tails,4834,0.03637224541690519,0.9303812103143211,1.346542087747776,10.630501987018032,-2.1050451568414017,-1.3295853580130055,-0.0011460954981582462,1.2806247672210336,2.968584680973889,
N3,N3 One-sided contamination,4834,-0.010054485466806849,0.9802527947874874,3.531295040423717,18.958116714543465,-1.4202262027192452,-1.147406851438893,-0.10341699823791284,0.9687327777862441,5.676196371125368,0.018
N0,N0 Normal,4835,0.02238639738232666,0.9785593176665682,0.11745784379154083,-0.05459225749323737,-2.224135848974594,-1.5830092794449206,-0.022501852974413053,1.677625606052918,2.4212772807519745,
N1,N1 Severe skewness,4835,-0.006983783733680809,0.9732170014846314,2.581024290718109,7.860050566637883,-0.7067280242771183,-0.7045693954759384,-0.35724575158097005,2.105161429714222,4.138298220599921,
N2,N2 Extreme t3 tails,4835,0.023759986389380698,0.9585868486211748,0.3390689111812946,7.455342232908931,-2.661857112642575,-1.1502141239350934,0.04955523078022275,1.436780681134636,3.0932326508700823,
N3,N3 One-sided contamination,4835,0.017994844063348062,1.081052760400471,3.5767224624357286,17.627028755289967,-1.5148998469258603,-1.1246710753918734,-0.07940594360883546,0.9647745188281565,5.788124765244441,0.024
N0,N0 Normal,4836,0.0223167466084501,0.992895320557963,0.07985238670249085,-0.1816547603372105,-2.112264005354588,-1.632028375722105,-0.043792598694481724,1.6737088699564968,2.2292393185661,
N1,N1 Severe skewness,4836,-0.07424181092488438,0.8154898337389477,2.1031661706812046,5.4177425477461405,-0.7070442339583914,-0.7035796964520462,-0.41287310985933023,1.5202432651652684,2.941262551947617,
N2,N2 Extreme t3 tails,4836,0.0013771843568695168,0.9116149694504653,-0.9070084451685374,9.349486321913401,-2.5437185548004195,-1.338569765234507,-0.006715440886496792,1.3580530872989907,2.152530550038322,
N3,N3 One-sided contamination,4836,-0.032995472881153586,0.8142961377759126,3.512886830612931,23.575747575903133,-1.3261407404668166,-1.0273505611816693,-0.07899593732200083,0.8097293025872496,1.6866006773276532,0.01
